product_name,product_code,image_url,product_link,available_sizes
DeFactoFit Regular Fit Printed Swimming Shorts,A4185AXBK81,,https://www.defacto.com/en-eg/defacto-fit-regular-fit-yuzme-sortu-2805769,"['S', 'M', 'L']"
Regular Fit Regular Hem Shorts,B8792AXNV239,https://dfcdn.defacto.com.tr/3/B8792AX_24SM_NV239_01_01.jpg,https://www.defacto.com/en-eg/regular-fit-sort-3083211,"['S', 'M']"
Modern Fit Polo Neck Cotton Shirt,D1629AXWT55,https://dfcdn.defacto.com.tr/3/D1629AX_24AU_WT55_01_02.jpg,https://www.defacto.com/en-eg/relax-fit-polo-yaka-uzun-kollu-gomlek-3155848,"['XS', 'S', 'L']"
Oversize Fit Crew Neck Cotton Heavy Fabric T-Shirt,T3661AZOG47,https://dfcdn.defacto.com.tr/3/T3661AZ_24SP_OG47_01_03.jpg,https://www.defacto.com/en-eg/oversize-fit-bisiklet-yaka-tisort-3037344,"['S', 'L']"
Regular Fit Sweatshirt Fabric Shorts,Z4482AZBG732,,https://www.defacto.com/en-eg/regular-fit-sort-2787626,"['XS', 'S', 'M']"
Regular Fit Crew Neck Printed T-Shirt,C2081AXNV239,,https://www.defacto.com/en-eg/regular-fit-bisiklet-yaka-baskili-tisort-3082051,"['S', 'M']"
Slim Fit Thin Fabric Super Skinny Short,A3893AXBG406,https://dfcdn.defacto.com.tr/3/A3893AX_23HS_BG406_01_03.jpg,https://www.defacto.com/en-eg/slim-fit-dar-paca-sort-2789948,"['XS', 'S', 'M']"
Regular Fit Regular Hem Shorts,B8795AXBK81,https://dfcdn.defacto.com.tr/3/B8795AX_24SM_BK81_01_01.jpg,https://www.defacto.com/en-eg/regular-fit-sort-3081008,"['S', 'M']"
Comfort Fit Crew Neck Printed T-Shirt,B4221AXBK81,,https://www.defacto.com/en-eg/comfort-fit-bisiklet-yaka-baskili-tisort-3063458,"['S', 'M']"
Regular Fit Pocketed Straight Leg Chino Pants,D1050AXNV128,https://dfcdn.defacto.com.tr/3/D1050AX_24WN_NV128_01_02.jpg,https://www.defacto.com/en-eg/regular-fit-pantolon-3146743,"['28 Size - 30 Length', '30 Size - 30 Length', '30 Size - 32 Length', '32 Size - 30 Length', '32 Size - 32 Length', '38 Size - 32 Length']"
3 piece Regular Fit Boxer,B7954AXPR67,,https://www.defacto.com/en-eg/regular-fit-3lu-boxer-3081818,"['S', 'XXL', '3XL']"
Regular Fit Hooded Washed Effect Basic Sweatshirt,B9220AXGR367,,https://www.defacto.com/en-eg/regular-fit-kapusonlu-sweatshirt-3049044,"['S', 'L']"
Slim Fit Thin Sweatshirt Fabric Super Skinny Hem Shorts,B8673AXAR231,https://dfcdn.defacto.com.tr/3/B8673AX_24SM_AR231_01_01.jpg,https://www.defacto.com/en-eg/slim-fit-dar-paca-sweatshirt-kumasi-sort-3081857,"['S', 'M']"
DeFactoFit Standard Fit Pocketed Fleece Zippered Sweatshirt,A5479AXER105,,https://www.defacto.com/en-eg/defactofit-standart-fit-polar-hirka-2936636,"['S', 'L']"
Regular Fit Regular Hem Shorts,B8672AXBG700,https://dfcdn.defacto.com.tr/3/B8672AX_24SM_BG700_01_01.jpg,https://www.defacto.com/en-eg/regular-fit-sort-3083292,"['S', 'M']"
Modern Fit Standing Collar Short Sleeve Polo T-Shirt,Z4262AZAR15,https://dfcdn.defacto.com.tr/3/Z4262AZ_24SM_AR15_01_01.jpg,https://www.defacto.com/en-eg/modern-fit-dik-yaka-polo-tisort-3074260,"['M', 'L']"
DeFactoFit Standard Fit Crew Neck Printed Heavy Fabric Sports T-Shirt,C1748AXWT80,,https://www.defacto.com/en-eg/defactofit-standart-fit-bisiklet-yaka-sporcu-tisort-3129050,"['XS', 'S', 'M']"
Regular Fit Super Skinny Hem Cotton Trousers,B2158AXBK81,https://dfcdn.defacto.com.tr/3/B2158AX_23AU_BK81_01_02.jpg,https://www.defacto.com/en-eg/regular-fit-chino-pantolon-2910507,"['28', '30', '32']"
DeFactoFit Regular Fit Welsoft Plush Vest,C6045AXBG721,,https://www.defacto.com/en-eg/defactofit-regular-fit-yelek-3113003,"['S', 'M']"
Beige Standard Fit Crew Neck Textured Knitted Pullover,C8814AXBG155,https://dfcdn.defacto.com.tr/3/C8814AX_24WN_BG155_01_02.jpg,https://www.defacto.com/en-eg/standart-fit-bisiklet-yaka-triko-kazak-3113427,"['XS', 'S', 'XL']"
Relax Fit Polo Neck Short Sleeve Shirt,C8157AXKH512,https://dfcdn.defacto.com.tr/3/C8157AX_24SM_KH512_01_01.jpg,https://www.defacto.com/en-eg/relax-fit-polo-yaka-kisa-kollu-gomlek-3158769,"['XS', 'M', 'XXL']"
DeFactoFit Standard Fit Scuba Diving Fabric Sweatshirt,B4535AXBG700,https://dfcdn.defacto.com.tr/3/B4535AX_24SP_BG700_01_03.jpg,https://www.defacto.com/en-eg/defactofit-standart-fit-fermuarli-skuba-dalgic-kumas-hirka-3057938,"['XS', 'S', 'L']"
Standard Fit Cotton Crew Neck Knitted Pullover,A5181AXGR308,https://dfcdn.defacto.com.tr/3/A5181AX_24AU_GR308_01_03.jpg,https://www.defacto.com/en-eg/standart-fit-bisiklet-yaka-triko-kazak-3113733,"['S', 'M']"
Regular Fit Crew Neck Printed Heavy Fabric T-Shirt,A6395AXPR148,https://dfcdn.defacto.com.tr/3/A6395AX_23AU_PR148_01_02.jpg,https://www.defacto.com/en-eg/regular-fit-bisiklet-yaka-baskili-tisort-2902223,"['S', 'M']"
New Year Themed Standard Fit Patterned Knitted Pullover,B2360AXNV120,,https://www.defacto.com/en-eg/standart-fit-bisiklet-yaka-kazak-2927540,['S']
Slim Fit Stand Collar Zippered Pocket Faux Leather Jacket,X4014AZKH254,https://dfcdn.defacto.com.tr/3/X4014AZ_24WN_KH254_01_02.jpg,https://www.defacto.com/en-eg/slim-fit-dik-yaka-ceket-suni-deri-suni-deri-mont-3113293,['XS']
Comfort Regular Fit Crew Neck Heavy Fabric T-Shirt,C6140AXGN536,,https://www.defacto.com/en-eg/comfort-fit-bisiklet-yaka-tisort-3154877,"['XS', 'S']"
DeFactoFit Slim Fit Standard Leg Jogger Sweatpants,Z5600AZGR211,https://dfcdn.defacto.com.tr/3/Z5600AZ_23AU_GR211_01_01.jpg,https://www.defacto.com/en-eg/defactofit-slim-fit-jogger-2986125,"['S', 'M']"
Regular Fit Patterned Long Sleeve Cotton Shirt,Z3002AZWT34,,https://www.defacto.com/en-eg/elder-regular-fit-gomlek-yaka-dokuma-uzun-kollu-gomlek-2784771,"['S', 'XL']"
Comfort Regular Fit Heavy Fabric Basic T-Shirt,B4444AXAR231,https://dfcdn.defacto.com.tr/3/B4444AX_24SP_AR231_01_02.jpg,https://www.defacto.com/en-eg/comfort-fit-bisiklet-yaka-tisort-3082086,"['XS', 'S']"
Striped Mesh Lined Short Swim Shorts,U0024AZTR481,https://dfcdn.defacto.com.tr/3/U0024AZ_24HS_TR481_01_02.jpg,https://www.defacto.com/en-eg/kisa-boy-deniz-sortu-3094769,"['S', 'XL']"
DeFactoFit Standard Fit Crew Neck Printed Heavy Fabric Sports T-Shirt,D1007AXRD303,,https://www.defacto.com/en-eg/defactofit-standart-fit-bisiklet-yaka-sporcu-tisort-3129044,"['XS', 'S', 'M']"
Regular Fit Resort Collar Printed Short Sleeve Shirt,Z0133AZYL180,https://dfcdn.defacto.com.tr/3/Z0133AZ_22HS_YL180_01_01.jpg,https://www.defacto.com/en-eg/regular-fit-apas-yaka-baskili-kisa-kollu-gomlek-2672685,"['XS', 'S']"
New Year Themed Standard Fit Crew Neck Knitted Pullover,B2362AXER100,,https://www.defacto.com/en-eg/standart-fit-bisiklet-yaka-kazak-2927550,['S']
DeFactoFit Regular Fit Printed Flexible Swim Shorts,B5999AXTR231,https://dfcdn.defacto.com.tr/3/B5999AX_24HS_TR231_01_01.jpg,https://www.defacto.com/en-eg/defactofit-regular-fit-deniz-sortu-3109803,"['S', 'L']"
Boy 3 Piece Boxers,E0045AXGN465,,https://www.defacto.com/en-eg/regular-fit-boxer-3198237,"['L', 'XXL']"
Slim Fit Half Turtleneck Basic Knitted Pullover,R1127AZNV207,https://dfcdn.defacto.com.tr/3/R1127AZ_24WN_NV207_01_02.jpg,https://www.defacto.com/en-eg/slim-fit-balikci-yaka-triko-kazak-3113364,"['XS', 'S']"
jogger Trousers,A5741AXBK81,https://dfcdn.defacto.com.tr/3/A5741AX_23AU_BK81_01_02.jpg,https://www.defacto.com/en-eg/jogger-pantolon-2857863,"['30 Size - 32 Length', '32 Size - 32 Length', '32 Size - 34 Length', '34 Size - 34 Length', '36 Size - 30 Length']"
Jogger All Way Stretch Trousers,B2060AXKH481,https://dfcdn.defacto.com.tr/3/B2060AX_23AU_KH481_01_02.jpg,https://www.defacto.com/en-eg/jogger-pantolon-2903248,['32']
Relax Fit Checkered Cotton Long Sleeve Shirt,Z0639AZBR341,https://dfcdn.defacto.com.tr/3/Z0639AZ_23SP_BR341_01_03.jpg,https://www.defacto.com/en-eg/relax-fit-kareli-pamuklu-uzun-kollu-gomlek-2767145,"['XS', 'S', 'M']"
Boxy Fit Snap Closure Stand Collar Polar Sweatshirt,D2029AXBN337,,https://www.defacto.com/en-eg/boxy-fit-dik-yaka-polar-sweatshirt-3196322,"['S', 'L']"
DeFactoFit Standard Fit Zippered Premium Cardigan,B4579AXBK81,,https://www.defacto.com/en-eg/defactofit-standart-fit-fermuarli-premium-hirka-3081954,['S']
Premium Modal Boxer,Z7165AZBK81,,https://www.defacto.com/en-eg/premium-modal-3202218,"['S', 'XXL', '3XL']"
DeFactoFit Shaquille O'Neal Boxy Fit Zippered Sweatshirt,D1515AXAR231,,https://www.defacto.com/en-eg/defactofit-shaquille-oneal-boxy-fit-dik-yaka-sweatshirt-3173225,"['S', 'M']"
DeFactoFit Slim Fit Shorts,Z7333AZBK81,https://dfcdn.defacto.com.tr/3/Z7333AZ_23SP_BK81_01_03.jpg,https://www.defacto.com/en-eg/defacto-fit-slim-fit-sort-2793642,"['XS', 'S']"
Regular Fit Cotton Long Sleeve Shirt,B2654AXNV147,https://dfcdn.defacto.com.tr/3/B2654AX_24AU_NV147_01_02.jpg,https://www.defacto.com/en-eg/regular-fit-pamuklu-uzun-kollu-gomlek-3143596,"['XS', 'S']"
Modern Fit Polo Collar Plaid Lumberjack Long Sleeve Shirt,A5311AXWT33,,https://www.defacto.com/en-eg/modern-fit-polo-yaka-uzun-kollu-gomlek-2829667,"['XS', 'S']"
Regular Fit Resort Collar Printed Short Sleeve Shirt,Z0133AZWT48,https://dfcdn.defacto.com.tr/3/Z0133AZ_22HS_WT48_01_01.jpg,https://www.defacto.com/en-eg/regular-fit-apas-yaka-baskili-kisa-kollu-gomlek-2672689,"['XS', 'S']"
Slim Fit Stand Collar Zippered Pocket Faux Leather Jacket,X4014AZBK27,https://dfcdn.defacto.com.tr/3/X4014AZ_24WN_BK27_01_02.jpg,https://www.defacto.com/en-eg/slim-fit-dik-yaka-ceket-suni-deri-suni-deri-mont-3113295,['M']
Boxy Fit Crew Neck Striped Printed Sweatshirt,A5799AXBN361,,https://www.defacto.com/en-eg/boxy-fit-bisiklet-yaka-sweatshirt-2851735,"['XS', 'S']"
DeFactoFit Standard Fit Zippered Basic Sweatshirt,A6976AXGR210,,https://www.defacto.com/en-eg/defacto-fit-standart-fit-dik-yaka-sweatshirt-2904549,['S']
Regular Fit Resort Collar Printed Short Sleeve Shirt,Z0133AZBG303,https://dfcdn.defacto.com.tr/3/Z0133AZ_22HS_BG303_01_01.jpg,https://www.defacto.com/en-eg/regular-fit-apas-yaka-baskili-kisa-kollu-gomlek-2672687,"['XS', 'S', 'XL']"
DeFactoFit Standard Fit Heavy Fabric Short Sleeve Sports T-Shirt,C2829AXAR231,,https://www.defacto.com/en-eg/defactofit-standart-fit-bisiklet-yaka-sporcu-tisort-3106803,"['S', 'M', 'L']"
Regular Fit Resort Collar Printed Short Sleeve Shirt,Z0133AZKH96,https://dfcdn.defacto.com.tr/3/Z0133AZ_22HS_KH96_01_01.jpg,https://www.defacto.com/en-eg/regular-fit-apas-yaka-baskili-kisa-kollu-gomlek-2672684,"['XS', 'S']"
Modern Fit Polo Neck Aerobin Shirt,V8406AZBK27,https://dfcdn.defacto.com.tr/3/V8406AZ_24SM_BK27_01_02.jpg,https://www.defacto.com/en-eg/modern-fit-polo-yaka-ayrobin-kisa-kollu-gomlek-3141399,"['L', 'XL']"
Regular Fit Crew Neck Waffle Sweatshirt,A5802AXGR437,https://dfcdn.defacto.com.tr/3/A5802AX_23AU_GR437_01_01.jpg,https://www.defacto.com/en-eg/regular-fit-bisiklet-yaka-sweatshirt-2853641,['S']
Regular Fit Crew Neck Waffle T-Shirt,C1882AXNV191,https://dfcdn.defacto.com.tr/3/C1882AX_24AU_NV191_01_01.jpg,https://www.defacto.com/en-eg/regular-fit-bisiklet-yaka-tisort-3159776,['M']
Regular Fit Resort Collar Printed Short Sleeve Shirt,Z0133AZWT54,https://dfcdn.defacto.com.tr/3/Z0133AZ_22HS_WT54_01_01.jpg,https://www.defacto.com/en-eg/regular-fit-apas-yaka-baskili-kisa-kollu-gomlek-2672688,"['XS', 'S']"
DeFactoFit NBA Milwaukee Bucks Oversize Fit T-Shirt,A7229AXBG662,,https://www.defacto.com/en-eg/defacto-fit-nba-milwaukee-bucks-lisansli-tisort-2911178,['M']
Oversize Fit College Collar Soft Lined Bomber Cardigan,A4474AXBR148,,https://www.defacto.com/en-eg/oversize-fit-kolej-yaka-bomber-baskili-ici-yumusak-tuylu-kalin-kumas-hirka-2837605,['S']
Regular Fit Polar Sweatpants,A7044AXBN124,,https://www.defacto.com/en-eg/regular-fit-esofman-alti-2940331,"['XS', 'S']"
DeFactoFit Slim Fit Elastic Leg Scuba Fabric Jogger Sweatpants,Z9112AZBR464,https://dfcdn.defacto.com.tr/3/Z9112AZ_23AU_BR464_01_02.jpg,https://www.defacto.com/en-eg/defacto-fit-slim-fit-jogger-2821643,['L']
Regular Fit Hooded Washed Effect Sweatshirt,B1118AXKH262,,https://www.defacto.com/en-eg/regular-fit-kapusonlu-sweatshirt-2933086,['S']
DeFactoFit Slim Fit Crew Neck Basic T-Shirt,A4541AXBK81,,https://www.defacto.com/en-eg/defacto-fit-slim-fit-bisiklet-yaka-tisort-2793617,['S']
Regular Fit Sweatshirt Fabric Shorts,A2931AXER105,,https://www.defacto.com/en-eg/regular-fit-sort-2792316,"['XS', 'S']"
Oversize Fit Cotton Long Sleeve Shirt Jacket,B3864AXGR437,,https://www.defacto.com/en-eg/oversize-fit-uzun-kollu-gomlek-2942502,"['XS', 'S']"
Slim Fit Rib Hem Zipper Pocket Pique Sweatpants,A5347AXBK81,https://dfcdn.defacto.com.tr/3/A5347AX_23AU_BK81_01_03.jpg,https://www.defacto.com/en-eg/slim-fit-esofman-alti-2890895,"['XS', 'M']"
DeFactoFit Slim Fit High Collar Sports T-Shirt,A9100AXKH109,,https://www.defacto.com/en-eg/defacto-fit-slim-fit-dik-yaka-sporcu-tisort-2903243,['L']
Slim Fit Polo T-Shirt,C7627AXGN916,https://dfcdn.defacto.com.tr/3/C7627AX_24SM_GN916_01_01.jpg,https://www.defacto.com/en-eg/slim-fit-polo-yaka-polo-tisort-3110614,"['S', 'XL']"
Regular Fit Long Sleeve Shirt,A5587AXKH180,https://dfcdn.defacto.com.tr/3/A5587AX_23AU_KH180_01_02.jpg,https://www.defacto.com/en-eg/regular-fit-polo-yaka-uzun-kollu-gomlek-2891153,"['XS', 'M']"
Regular Fit Crew Neck Printed Heavy Fabric T-Shirt,C6139AXBG734,https://dfcdn.defacto.com.tr/3/C6139AX_24AU_BG734_01_01.jpg,https://www.defacto.com/en-eg/regular-fit-bisiklet-yaka-baskili-tisort-3154963,"['XS', 'S']"
Regular Fit Resort Collar Printed Short Sleeve Shirt,Z0133AZBN297,https://dfcdn.defacto.com.tr/3/Z0133AZ_22HS_BN297_01_01.jpg,https://www.defacto.com/en-eg/regular-fit-apas-yaka-baskili-kisa-kollu-gomlek-2672677,"['XS', 'S']"
Regular Fit Crew Neck Basic Premium T-Shirt,Z9346AZBG659,https://dfcdn.defacto.com.tr/3/Z9346AZ_23SP_BG659_01_04.jpg,https://www.defacto.com/en-eg/regular-fit-bisiklet-yaka-baskili-tisort-2787009,"['XS', 'S']"
Comfort Fit Crew Neck Washable Effect Sweatshirt,B1119AXNV251,,https://www.defacto.com/en-eg/sweatshirt-2933054,['S']
Relax Fit Polo Neck Long Sleeve Shirt Jacket,A5329AXER139,https://dfcdn.defacto.com.tr/3/A5329AX_23AU_ER139_01_03.jpg,https://www.defacto.com/en-eg/regular-fit-polo-yaka-uzun-kollu-gomlek-2831155,"['XS', 'XL']"
Regular Fit Resort Collar Striped Shirt,Z0132AZWT60,https://dfcdn.defacto.com.tr/3/Z0132AZ_22HS_WT60_01_01.jpg,https://www.defacto.com/en-eg/regular-fit-apas-yaka-cizgili-kisa-kollu-gomlek-2691486,"['XS', 'S']"
Regular Fit Crew Neck Printed Heavy Fabric T-Shirt,C6139AXGR488,https://dfcdn.defacto.com.tr/3/C6139AX_24AU_GR488_01_01.jpg,https://www.defacto.com/en-eg/comfort-fit-bisiklet-yaka-tisort-3154964,"['XS', 'M']"
Regular Fit Regular Hem Shorts,Z5830AZGR319,https://dfcdn.defacto.com.tr/3/Z5830AZ_23SM_GR319_01_02.jpg,https://www.defacto.com/en-eg/regular-fit-sort-2806251,['M']
Oversize Fit Crew Neck Basic Sweatshirt,T5139AZBG735,https://dfcdn.defacto.com.tr/3/T5139AZ_24AU_BG735_01_03.jpg,https://www.defacto.com/en-eg/oversize-fit-sweatshirt-3146417,"['XS', 'S']"
Loose Fit Crew Neck Pocket Printed Heavy Fabric T-Shirt,B8126AXYL15,,https://www.defacto.com/en-eg/loose-fit-bisiklet-yaka-baskili-tisort-3047173,['S']
DeFactoFit Slim Fit Crew Neck Short Sleeve T-Shirt,A4546AXGR371,,https://www.defacto.com/en-eg/defacto-fit-slim-fit-bisiklet-yaka-tisort-2797934,['S']
Defacto Fit Oversize Fit Polo Neck Patterned Sports T-Shirt,Z9422AZBK81,,https://www.defacto.com/en-eg/defacto-fit-oversize-fit-sporcu-kisa-kollu-gomlek-2820152,['M']
Comfort Regular Fit Stand Collar Half Zipper Thick Sweatshirt,D2401AXER42,https://dfcdn.defacto.com.tr/3/D2401AX_24AU_ER42_01_05.jpg,https://www.defacto.com/en-eg/comfort-fit-sweatshirt-3163540,"['S', 'L', 'XL', 'XXL']"
Standard Fit Crew Neck Knitted Pullover,R1110AZBG620,https://dfcdn.defacto.com.tr/3/R1110AZ_23WN_BG620_01_03.jpg,https://www.defacto.com/en-eg/standart-fit-bisiklet-yaka-kazak-2813004,['S']
Modern Fit Short Sleeve Polo T-Shirt,W9274AZWT32,,https://www.defacto.com/en-eg/modern-fit-polo-yaka-polo-tisort-3074914,"['XL', 'XXL', '3XL']"
Regular Fit Pocketed Straight Leg Chino Pants,D1050AXBN285,https://dfcdn.defacto.com.tr/3/D1050AX_24WN_BN285_01_01.jpg,https://www.defacto.com/en-eg/regular-fit-pantolon-3146756,"['30 Size - 30 Length', '30 Size - 32 Length', '32 Size - 30 Length']"
DeFactoFit Standard Fit Short Leg Woven Shorts,B5148AXGN1191,,https://www.defacto.com/en-eg/defactofit-standart-fit-sort-3102499,['M']
90's Slim Fit High Waist Skinny Leg Jeans,D1814AXNM36,,https://www.defacto.com/en-eg/90s-slim-fit-jean-pantolon-3196324,['28']
Boxy Fit Polo Neck Back Printed Printed Sweatshirt,B1635AXBK81,,https://www.defacto.com/en-eg/boxy-fit-polo-yaka-polo-tisort-2931394,['S']
Standard Fit Basic Waist Tied Elastic Leg Jogger Sweatpants,A6468AXGR438,https://dfcdn.defacto.com.tr/3/A6468AX_24AU_GR438_01_01.jpg,https://www.defacto.com/en-eg/standart-fit-esnek-paca-kalin-sweatshirt-kumasi-esofman-alti-3159095,"['S', 'M', 'L', '3XL']"
Regular Fit Resort Collar Striped Shirt,Z0132AZRD271,https://dfcdn.defacto.com.tr/3/Z0132AZ_22HS_RD271_01_01.jpg,https://www.defacto.com/en-eg/regular-fit-apas-yaka-cizgili-kisa-kollu-gomlek-2672792,"['XS', 'S']"
Slim Fit Crew Neck Printed T-Shirt,A2631AXBG714,,https://www.defacto.com/en-eg/slim-fit-bisiklet-yaka-baskili-tisort-3105875,"['XS', 'XL']"
Relax Fit Printed Hooded Waffle Zippered Sweatshirt,D2629AXNV71,https://dfcdn.defacto.com.tr/3/D2629AX_24AU_NV71_01_02.jpg,https://www.defacto.com/en-eg/relax-fit-kapusonlu-hirka-3154869,['S']
Standard Fit Crew Neck Knitted Pullover,B0923AXGN470,https://dfcdn.defacto.com.tr/3/B0923AX_23WN_GN470_01_02.jpg,https://www.defacto.com/en-eg/standart-fit-bisiklet-yaka-kazak-2891521,"['XS', 'S']"
Regular Fit Long Sleeve 2 Piecet Set,B7276AXGN465,,https://www.defacto.com/en-eg/regular-fit-uzun-kollu-2li-takim-3068833,['S']
Regular Fit Thin Sweatshirt Fabric Regular Hem Shorts,Z9708AZBK81,,https://www.defacto.com/en-eg/regular-fit-sort-2802738,['XS']
DeFactoFit Standard Fit NBA Los Angeles Lakers Licensed Shorts,A1713AXER105,,https://www.defacto.com/en-eg/defacto-fit-regular-fit-sporcu-sort-2795361,['S']
Standard Fit Patterned Crew Neck Knitted Pullover,B1893AXBG216,,https://www.defacto.com/en-eg/standart-fit-bisiklet-yaka-kazak-2910535,"['XS', 'S']"
Regular Fit Lined Blazer,B0069AXNV179,https://dfcdn.defacto.com.tr/3/B0069AX_23AU_NV179_01_01.jpg,https://www.defacto.com/en-eg/regular-fit-blazer-2910568,['54']
Slim Fit Polo Neck Short Sleeve T-Shirt,T5259AZNV165,https://dfcdn.defacto.com.tr/3/T5259AZ_23SP_NV165_01_02.jpg,https://www.defacto.com/en-eg/slim-fit-polo-yaka-polo-tisort-2723384,['XL']
Standard Fit Crew Neck Knitted Pullover,X5159AZGR210,https://dfcdn.defacto.com.tr/3/X5159AZ_23WN_GR210_01_01.jpg,https://www.defacto.com/en-eg/standart-fit-bisiklet-yaka-kazak-2813378,"['XS', 'M']"
DeFactoFit NBA Boston Celtics Regular Fit Short Leg Shorts,A3818AXBG662,,https://www.defacto.com/en-eg/defacto-fit-regular-fit-sort-2803243,"['XS', 'S']"
Regular Fit Polo Collar Short Sleeve Cotton Shirt,U3706AZBE723,https://dfcdn.defacto.com.tr/3/U3706AZ_23SM_BE723_01_03.jpg,https://www.defacto.com/en-eg/regular-fit-polo-yaka-kisa-kollu-gomlek-2767223,"['XS', 'S']"
DeFactoFit Standard Fit Crew Neck Heavy Fabric T-Shirt,B5150AXOG608,https://dfcdn.defacto.com.tr/3/B5150AX_24SP_OG608_01_03.jpg,https://www.defacto.com/en-eg/defactofit-standart-fit-bisiklet-yaka-sporcu-tisort-3101912,['S']
DeFactoFit Slim Fit Crew Neck Printed T-Shirt,A9101AXGN404,,https://www.defacto.com/en-eg/defacto-fit-slim-fit-dik-yaka-sporcu-tisort-2897779,['S']
DeFactoFit Oversize Fit Crew Neck Printed Cotton T-Shirt,A1624AXAR196,https://dfcdn.defacto.com.tr/3/A1624AX_23SM_AR196_01_02.jpg,https://www.defacto.com/en-eg/defacto-fit-oversize-fit-bisiklet-yaka-tisort-2794548,"['XS', 'S']"
Wide Leg Cargo Parachute Trousers,C5289AXBG73,,https://www.defacto.com/en-eg/wide-leg-pantolon-3112927,['30 Size - 32 Length']
DeFactoFit NBA Los Angeles Lakers Boxy Fit Hooded Thick Sweatshirt,A4114AXBK81,,https://www.defacto.com/en-eg/defactofit-nba-los-angeles-lakers-boxy-fit-kapusonlu-kalin-kumas-sweatshirt-3182356,['M']
DeFactoFit Slim Fit Leggings Shorts,Z5483AZGR91,https://dfcdn.defacto.com.tr/3/Z5483AZ_23SP_GR91_01_05.jpg,https://www.defacto.com/en-eg/defacto-fit-slim-fit-sort-2767184,"['XS', 'S']"
Standard Fit Turtleneck Knitwear Cardigan,C8158AXNV64,https://dfcdn.defacto.com.tr/3/C8158AX_24AU_NV64_01_03.jpg,https://www.defacto.com/en-eg/standart-fit-yarim-balikci-yaka-hirka-3160236,['S']
Wide Leg Parachute Pants,C5276AXKH397,https://dfcdn.defacto.com.tr/3/C5276AX_24AU_KH397_01_01.jpg,https://www.defacto.com/en-eg/relax-fit-pantolon-3113246,['30 Size - 32 Length']
Bermuda,A7344AXNV195,https://dfcdn.defacto.com.tr/3/A7344AX_23SM_NV195_01_01.jpg,https://www.defacto.com/en-eg/bermuda-2896282,['36']
Slim Fit V Neck Top,D6187AXBK27,https://dfcdn.defacto.com.tr/3/D6187AX_25SP_BK27_01_01.jpg,https://www.defacto.com/en-eg/slim-fit-v-yaka-ust-3166079,['XL']
Standard Fit Crew Neck Christmas Themed Knitted Pullover,D5486AXNV163,,https://www.defacto.com/en-eg/standart-fit-bisiklet-yaka-kazak-3183774,['S']
3 piece Regular Fit Boxer,D3533AXNV42,,https://www.defacto.com/en-eg/regular-fit-boxer-3152840,['XXL']
Slim Fit College Collar Zippered Light Bomber Jacket,D7319AXBK27,https://dfcdn.defacto.com.tr/3/D7319AX_25SP_BK27_01_01.jpg,https://www.defacto.com/en-eg/slim-fit-kolej-yaka-bomber-mont-3238671,['L']
Regular Fit Shorts,W1105AZBE457,https://dfcdn.defacto.com.tr/3/W1105AZ_23SM_BE457_01_02.jpg,https://www.defacto.com/en-eg/regular-fit-sort-2803234,['M']
Regular Fit Resort Collar Striped Shirt,Z0132AZBG107,https://dfcdn.defacto.com.tr/3/Z0132AZ_22HS_BG107_01_01.jpg,https://www.defacto.com/en-eg/regular-fit-apas-yaka-cizgili-kisa-kollu-gomlek-2672798,['S']
Regular Fit Hooded Zippered Pocketed Mesh Lined Jacket,C4562AXBG721,,https://www.defacto.com/en-eg/regular-fit-kapusonlu-mont-3113141,['XL']
Slim Fit V Neck Short Sleeve T-Shirt,M7668AZGR42,https://dfcdn.defacto.com.tr/3/M7668AZ_22SP_GR42_01_01.jpg,https://www.defacto.com/en-eg/slim-fit-tisort-2390897,['M']
Regular Fit Color Block Turtleneck Knit Pullover,R9121AZBG300,https://dfcdn.defacto.com.tr/3/R9121AZ_23WN_BG300_01_02.jpg,https://www.defacto.com/en-eg/elder-regular-fit-balikci-yaka-kazak-2825251,"['XS', 'S']"
Slim Fit Italian Collar Non Iron Long Sleeve Shirt,A7803AXWT32,https://dfcdn.defacto.com.tr/3/A7803AX_24SP_WT32_01_02.jpg,https://www.defacto.com/en-eg/slim-fit-italyan-yaka-non-iron-utu-gerektirmeyen-uzun-kollu-gomlek-3054887,"['XS', 'S']"
DeFactoFit Slim Fit Waterproof Windproof Zippered Pocket Puffer Vest,B2124AXBK81,,https://www.defacto.com/en-eg/defactofit-slim-fit-yelek-2940346,"['XS', 'S', 'M']"
Regular Fit Apache Neck Striped Short Sleeve Shirt,Z0132AZWT78,https://dfcdn.defacto.com.tr/3/Z0132AZ_22HS_WT78_01_01.jpg,https://www.defacto.com/en-eg/regular-fit-apas-yaka-cizgili-kisa-kollu-gomlek-2691519,['S']
New Year Themed Standard Fit Crew Neck Knitted Pullover,Y1928AZER100,https://dfcdn.defacto.com.tr/3/Y1928AZ_24WN_ER100_01_02.jpg,https://www.defacto.com/en-eg/standart-fit-bisiklet-yaka-kazak-3183742,['S']
Oversized Short Sleeve T-Shirt,T7037AZIN225,https://dfcdn.defacto.com.tr/3/T7037AZ_22SP_IN225_01_02.jpg,https://www.defacto.com/en-eg/oversize-fit-bisiklet-yaka-tisort-2401898,['L']
